CD_setor,pop_15_59_ajustada,pop_60_plus_ajustada,leitos_clinicos_15_59,leitos_cirurgicos_15_59,leitos_clinicos_60+,leitos_cirurgicos_60+,necessidade_total_leitos
280480519000108,478.5126715937514,96.89840559692298,42.922586641959505,37.03688078135636,51.91428978260747,19.61223729281721,0.5764307248810522
280480519000109,471.0212794748669,77.51872447753838,42.25060876889556,36.4570470313547,41.53143182608598,15.689789834253766,0.5172331714634323
280480519000110,35.58411256470167,6.839887453900446,3.1918948970537397,2.754210312507909,3.664538102301704,1.38439322066945,0.04183803855606089
280480519000111,618.0398498079765,58.13904335815379,55.43817452777549,47.836284375137375,31.148573869564483,11.767342375690326,0.5562799663172285
280490405000001,532.91835432273,134.2779919752211,47.80277638274888,41.2478806245793,71.94077698064449,27.17786557578475,0.7160171216276918
280490405000002,393.81098977525266,84.86369092833975,35.324845782840164,30.480970608604554,45.46657105176732,17.176411043895964,0.48877016167088283
280490405000005,391.85173111965446,84.86369092833975,35.14910028143301,30.329323988661255,45.46657105176732,17.176411043895964,0.4875243773430652
280490405000006,184.17031362623757,53.711196790088444,16.52007713227351,14.254782274670788,28.776310792257792,10.871146230313899,0.2679692405993759
280490405000009,31.348138489572356,17.187582972828302,2.8119280225146404,2.4263459190929004,9.208419453522493,3.478766793700448,0.06820951365612817
280490405000013,77.39071689613176,6.4453436148106125,6.941947305583019,5.990041487760598,3.4531572950709344,1.3045375476376677,0.06731234260293843
280490405000015,218.45734009920736,36.52361381726014,19.595623406898902,16.908598123678647,19.567891338735297,7.392379436613451,0.2414935019251381
280490405000018,147.92402849766955,46.19162923947606,13.26878535624096,11.449319805719623,24.7476272813417,9.349185758069952,0.22380105860491717
280490405000019,183.19068429843847,39.74628562466545,16.43220438156993,14.178958964699136,21.294469986270766,8.044648210432285,0.2281213148514921
280490405000020,166.53698572585313,35.44938988145837,14.938367619609027,12.889962695181032,18.992365122890142,7.174956512007173,0.2054629069622807
280490405000021,157.7203217756609,27.92982233084599,14.147512863276782,12.207552905436152,14.963681611974051,5.652996039763227,0.17873570555726867
280490405000022,323.27767817371495,42.96895743207076,28.99800773218223,25.021692290645536,23.021048633806235,8.69691698425112,0.32624682511752323
280490405000023,124.41292463049028,36.52361381726014,11.159839339354978,9.629560366399947,19.567891338735297,7.392379436613451,0.18169585418989223
280490405000031,61.716647651345575,20.41025478023361,5.535983294325698,4.776868528214147,10.934998101057962,4.131035567519282,0.09657110156437249
280490405000032,240.98881463858746,58.00809253329552,21.616696673081297,18.65253425302667,31.078415655638413,11.74083792873901,0.3161662272088485
280490405000033,65.63516496254212,23.632926587638913,5.887474297140028,5.08016176810076,12.661576748593427,4.783304341338115,0.10811460104707889
280490405000034,151.8425458088661,55.85964466169198,13.62027635905529,11.752613045606235,29.927363223948102,11.305992079526455,0.25344841974176585
280490405000035,266.459177161365,76.26989944192559,23.90138819137444,20.62394031228965,40.86236132500606,15.437027647045737,0.3836556981572142
280490405000038,136.16847656407992,18.26180690863007,12.21431234779797,10.539440086059786,9.783945669367649,3.6961897183067256,0.13787628547006137
280490405000039,145.9647698420713,22.558702651837145,13.093039854833796,11.297673185776317,12.08605053274827,4.565881416731838,0.15617444821191104
280490405000040,226.29437472160043,37.59783775306191,20.29860541252756,17.51518460345187,20.143417554580452,7.609802361219729,0.24949394951209902
280490405000041,88.16663950192225,22.558702651837145,7.908547563322426,6.824097897448782,12.08605053274827,4.565881416731838,0.11942381054129114
280490405000042,74.45182891273434,20.41025478023361,6.678329053472271,5.762571557845638,10.934998101057962,4.131035567519282,0.10466869969518704
280490405000043,46.04257840655939,5.371119679008845,4.1300192830683775,3.563695568667697,2.8776310792257793,1.08711462303139,0.044362483082166074
280490405000044,332.09434212390715,95.60593028635742,29.78886248851447,25.704102080390413,51.22183321021886,19.35064028995874,0.4797010581015315
280490405000046,146.94439916987042,30.078270202449527,13.180912605537378,11.37349649574797,16.114734043664363,6.087841888975784,0.17791851230565256
280490405000048,71.51294092933693,6.4453436148106125,6.414710801361523,5.535101627930678,3.4531572950709344,1.3045375476376677,0.06357498961948556
280490405000050,131.27032992508424,32.22671807405307,11.774948594280056,10.16032353620152,17.265786475354677,6.52268773818834,0.17398685823449234
280490405000052,376.17766187486825,53.711196790088444,33.74313627017568,29.1161510291148,28.776310792257792,10.871146230313899,0.3900561047255029
280490405000053,179.27216698724192,30.078270202449527,16.0807133787556,13.875665724812524,16.114734043664363,6.087841888975784,0.19847395371464333
280490405000054,133.2295885806825,24.70715052344068,11.95069409568722,10.311970156144826,13.237102964438582,5.000727265944393,0.15411147063247724
280490405000055,125.39255395828943,36.52361381726014,11.247712090058561,9.705383676371602,19.567891338735297,7.392379436613451,0.18231874635380102
280490405000056,129.31107126948595,47.265853175277826,11.59920309287289,10.008676916258212,25.323153497186855,9.56660868267623,0.21498341776634014
280490405000057,163.59809774245574,41.89473349626899,14.67474936749828,12.662492765266073,22.44552241796108,8.479494059644843,0.22169809212469663
280490405000058,91.10552748531966,39.74628562466545,8.172165815433173,7.0515678273637405,21.294469986270766,8.044648210432285,0.16956945144406377
280490405000059,197.8851242154255,39.74628562466545,17.750295642123668,15.316308614273932,21.294469986270766,8.044648210432285,0.23746469731012423
280490405000060,117.55551933589634,40.82050956046722,10.5447300844299,9.098797196598376,21.869996202115924,8.262071135038564,0.1894048501452921
280490405000061,188.08883093743412,39.74628562466545,16.87156813508784,14.5580755145574,21.294469986270766,8.044648210432285,0.23123577567103612
280490405000062,139.10736454747735,35.44938988145837,12.477930599908719,10.766910015974746,18.992365122890142,7.174956512007173,0.18802192637283402
280490405000063,136.16847656407992,39.74628562466545,12.21431234779797,10.539440086059786,21.294469986270766,8.044648210432285,0.19822249098386913
280490405000064,120.49440731929373,15.039135101224764,10.808348336540648,9.326267126513335,8.057367021832182,3.043920944487892,0.11885808002044922
280490405000065,214.5388227880108,51.5627489184849,19.24413240408457,16.605304883792037,27.625258360567475,10.436300381101342,0.2812442771291683
280490405000066,151.8425458088661,33.300942009854836,13.62027635905529,11.752613045606235,17.841312691199832,6.740110662794618,0.1900849039522678
280500005000001,361.4162529158538,122.46974887318703,32.41903788655209,27.973617975687084,65.6143926562987,24.78787717193305,0.5738010871022485
280500005000004,53.06111192393422,20.234132422526553,4.7595817395769,4.106930062912508,10.840638786692828,4.095388402319374,0.09057282721271542
280500005000006,440.5073442741709,75.61175799996765,39.513508781393135,34.095268446820825,40.50975546606268,15.30381981919345,0.4924747051501906
280500005000007,120.13836662022842,19.16917808449884,10.77641148583449,9.29870957640568,10.2700788505511,3.8798416443025645,0.13023227380933727
280500005000008,252.2905699024797,56.442579915468805,22.63046412025243,19.527290110451926,30.239676615511573,11.423978174890884,0.31895513326144137
280500005000009,158.1821827166341,25.55890411266512,14.188941789682078,12.243300942267478,13.693438467401469,5.17312219240342,0.17236987591991798
280500005000010,91.10492802033988,22.364041098581982,8.172112043424487,7.051521428774307,11.981758658976286,4.526481918352992,0.12074533504386634
280500005000011,171.1971724338255,57.507534253496516,15.356386367314148,13.250661146378093,30.8102365516533,11.639524932907692,0.2703835958837642
280500005000012,105.12107079269987,67.09212329574594,9.429360050105178,8.136370879354969,35.94527597692885,13.579445755058975,0.2552909157589344
280510905000002,214.85688815176243,124.35019996702877,19.27266286721309,16.62992314294641,66.62186313433536,25.16848047332662,0.4858939483174333
280510905000003,264.7343800441359,59.42398936477481,23.74667388995899,20.490441015416117,31.83699654207176,12.02741544743042,0.33524173095463194
280510905000004,199.50996756949368,83.63376280968306,17.896044090983583,15.44207148987881,44.80762476291581,16.92747359267985,0.36177022045836393
280510905000005,473.83617297754756,150.76086190692868,42.503104716086014,36.67491978846218,80.77163937525613,30.51399844996236,0.7247475735531457
280510905000007,45.081579210414446,16.506663712437447,4.043817655174176,3.489314230886078,8.843610150575488,3.3409487353973386,0.07502926473376362
280510905000011,530.4279426246636,103.441759264608,47.57938645343233,41.055122759148965,55.419956943606394,20.936612075156656,0.627819932387155
280510905000013,355.85672100135656,83.63376280968306,31.920347873821683,27.543310205504998,44.80762476291581,16.92747359267985,0.4611824826290804
280510905000014,304.0608640361995,60.52443361227064,27.274259504047098,23.534310876401843,32.42657055211013,12.250145363123575,0.36333822791355647
280510905000016,144.8365629951613,34.113771672370724,12.991839700665968,11.210349975825483,18.276794311189345,6.904627386487833,0.18791328528983495
280510905000017,234.0405388795984,45.11821414732903,20.993436337499976,18.114737709280913,24.172534411573004,9.131926543419393,0.2755427511483001
280510905000018,124.69372973093357,40.71643715734571,11.18502755686474,9.651294681174258,21.814238371419542,8.24100688064677,0.1936513222606747
280510905000019,41.24484906484726,17.607107959933277,3.699662961116799,3.1923513176191776,9.433184160613855,3.5636786510904948,0.07568065863942286
280510905000020,117.0202694397992,8.803553979966638,10.496718168749988,9.057368854640456,4.716592080306928,1.7818393255452474,0.0991343928053372
280510905000021,83.44888066608631,23.10932919741243,7.485364595747942,6.45894336355508,12.381054210805685,4.677328229556275,0.11797066362125182
280510905000026,121.81618212175817,20.908440702420766,10.92691153632171,9.428572496224083,11.201906190728952,4.231868398169962,0.1361843935366998
280510905000027,291.59149106310616,78.13154157220391,26.155756748360623,22.569181408284415,41.859754712723976,15.81382401421407,0.40486498053113806
280510905000028,130.44882494928433,25.310217692404088,11.701259597950804,10.096739051074607,13.560202230882417,5.122788060942587,0.15403724863337295
280510905000029,35.48975384649648,13.205330969949959,3.1834309200307342,2.746906947718827,7.0748881204603915,2.672758988317871,0.05965747707963403
280510905000030,118.9386345125828,34.113771672370724,10.668795515778676,9.205850311273908,18.276794311189345,6.904627386487833,0.17144622345787577
280510905000031,92.08152349361247,25.310217692404088,8.259712657377039,7.127109918405605,13.560202230882417,5.122788060942587,0.12964160147491496
280510905000032,94.95907110278787,28.611550434891576,8.517828677920072,7.349832103355781,15.328924260997514,5.790977808022054,0.14074415087631437
280510905000033,326.1220623732109,63.82576635475814,29.25314899487702,25.24184762768652,34.19529258222523,12.918335110203046,0.38663860089418495
280510905000034,268.57111018970306,102.34131501711218,24.090828584016364,20.787403928683016,54.83038293356803,20.713882159463502,0.45822868190917393
280520805000001,504.0165464924637,159.1244618645224,45.21028422037399,39.01088069851669,85.25252168853655,32.20679108137933,0.7674295193637997
