X,Y,MEAN_X,MEAN_Y,ID_divisao
-46.3789706516535,-23.9518036846281,-46.378970651653496,-23.951803684628093,355100905_3551009008
-45.2439232525608,-23.8144040367648,-45.243923252560805,-23.814404036764767,352040015_3520400046
-49.3778373618648,-21.0467494247451,-49.377837361864806,-21.046749424745059,354080405_.
-45.2454119996131,-23.8298670325611,-45.245411999613069,-23.829867032561118,352040015_3520400045
-45.8202766062606,-23.750633317441,-45.820276606260563,-23.750633317440972,355070410_3550704030
-46.3753878476232,-23.9648383658337,-46.375387847623195,-23.964838365833732,355100905_3551009005
-49.3383540063363,-24.0431508783304,-49.338354006336296,-24.043150878330419,352320605_.
-45.3156594033811,-23.9092307862025,-45.315659403381126,-23.909230786202514,352040015_3520400047
-46.364923472843,-23.9704917807173,-46.364923472842989,-23.970491780717289,355100905_3551009004
-45.2883157771507,-23.8558538833333,-45.288315777150721,-23.855853883333328,352040015_3520400042
-46.3716142723943,-23.9551996842542,-46.371614272394339,-23.955199684254207,355100905_3551009007
-45.291292180494,-23.8648625487089,-45.291292180493976,-23.864862548708903,352040015_3520400041
-46.3716686235769,-23.9628177684257,-46.371668623576944,-23.962817768425669,355100905_3551009006
-45.2401002802454,-23.838282336581,-45.240100280245350,-23.838282336580999,352040015_3520400044
-46.3867423771882,-23.9674087955273,-46.386742377188192,-23.967408795527287,355100905_3551009001
-46.3730238389513,-23.9698865499794,-46.373023838951269,-23.969886549979403,355100905_3551009003
-46.381392954028,-23.9683980351578,-46.381392954028023,-23.968398035157840,355100905_3551009002
-48.282956567681,-22.8423488681743,-48.282956567681047,-22.842348868174295,350750615_3507506034
-51.9645601343276,-21.7770809858535,-51.964560134327613,-21.777080985853452,350910605_.
-51.5447045378996,-22.2066005092744,-51.544704537899634,-22.206600509274388,350130110_.
-45.9505343649368,-23.5403527115336,-45.950534364936850,-23.540352711533625,354500110_.
-45.6926719670977,-23.7667085146726,-45.692671967097702,-23.766708514672622,355070410_3550704027
-45.6699620427161,-23.766163909158,-45.669962042716129,-23.766163909158021,355070410_3550704026
-48.9150609056819,-22.0324486984117,-48.915060905681877,-22.032448698411677,350340605_.
-45.755291609313,-23.7505631641207,-45.755291609312962,-23.750563164120660,355070410_3550704029
-45.267665506605,-23.8915384864484,-45.267665506605049,-23.891538486448425,352040015_3520400039
-45.7250477520319,-23.7569092153058,-45.725047752031870,-23.756909215305750,355070410_3550704028
-45.5624151453096,-23.781734254326,-45.562415145309586,-23.781734254325961,355070410_3550704023
-47.5187894899706,-22.4611290410447,-47.518789489970573,-22.461129041044725,354670205_3546702012
-45.5455166989102,-23.7992853710925,-45.545516698910227,-23.799285371092544,355070410_3550704022
-49.2179128836766,-21.4707364191088,-49.217912883676611,-21.470736419108793,353350205_.
-47.5266902564166,-22.4609057604718,-47.526690256416614,-22.460905760471821,354670205_3546702011
-45.6449585184562,-23.7628644836668,-45.644958518456200,-23.762864483666803,355070410_3550704025
-45.6147824751093,-23.7775277649225,-45.614782475109259,-23.777527764922542,355070410_3550704024
-48.6866942273347,-21.268529642292,-48.686694227334733,-21.268529642292048,351560805_.
-45.5413866957415,-23.8083989263962,-45.541386695741522,-23.808398926396190,355070410_3550704021
-45.5292692938637,-23.8136669340665,-45.529269293863742,-23.813666934066507,355070410_3550704020
-49.2407748339335,-21.0813601943466,-49.240774833933486,-21.081360194346555,351940205_.
-45.2888494127352,-23.8739576043735,-45.288849412735175,-23.873957604373505,352040015_3520400040
-49.1872455304529,-24.5511932597589,-49.187245530452913,-24.551193259758925,352265305_.
-47.8158132421099,-22.252449217512,-47.815813242109940,-22.252449217512034,352360205_.
-47.1818513109365,-22.5800819390725,-47.181851310936480,-22.580081939072517,350380205_3503802012
-47.1764755713322,-22.5835722963488,-47.176475571332162,-22.583572296348784,350380205_3503802011
-50.8986130237265,-22.2296243347128,-50.898613023726497,-22.229624334712778,354220605_.
-47.1668854657401,-22.5919634152903,-47.166885465740087,-22.591963415290277,350380205_3503802013
-47.8590362088645,-22.0064700828013,-47.859036208864502,-22.006470082801261,354890620_.
-45.104523326482,-23.7887731598342,-45.104523326482031,-23.788773159834207,352040015_.
-49.1734964520518,-20.9521742212911,-49.173496452051765,-20.952174221291074,355560405_.
-47.0748422813457,-22.9202491009082,-47.074842281345703,-22.920249100908151,350950205_.
-47.528252211049,-22.4689363575606,-47.528252211049022,-22.468936357560612,354670205_3546702009
-47.5474644070129,-22.4625758724307,-47.547464407012882,-22.462575872430715,354670205_3546702008
-50.343736310983,-20.9192058981326,-50.343736310982997,-20.919205898132553,354805415_.
-47.5429527000001,-22.4569723838952,-47.542952700000150,-22.456972383895192,354670205_3546702005
-47.5418923246462,-22.4493912260421,-47.541892324646213,-22.449391226042135,354670205_3546702004
-47.7232973710687,-22.6204664814907,-47.723297371068661,-22.620466481490709,353870935_.
-47.5350919396021,-22.456144506085,-47.535091939602125,-22.456144506084968,354670205_3546702007
-47.5398990431457,-22.4561584551362,-47.539899043145731,-22.456158455136190,354670205_3546702006
-51.7119902480626,-21.485184954833,-51.711990248062577,-21.485184954833027,353480705_.
-47.5385562513983,-22.4410995432889,-47.538556251398283,-22.441099543288860,354670205_3546702001
-47.5409201575072,-22.4474474303269,-47.540920157507180,-22.447447430326918,354670205_3546702003
-47.5406028528233,-22.4454367582444,-47.540602852823305,-22.445436758244352,354670205_3546702002
-47.528087248681,-22.4561119405849,-47.528087248680954,-22.456111940584904,354670205_3546702010
-49.4563695066735,-21.9961323400041,-49.456369506673475,-21.996132340004099,353890705_.
-47.1538102510084,-22.5790077602977,-47.153810251008373,-22.579007760297699,350380205_3503802009
-47.1591060001084,-22.5764992368934,-47.159106000108437,-22.576499236893390,350380205_3503802008
-51.4164914620076,-21.95235955545,-51.416491462007606,-21.952359555449998,350080805_.
-47.1680826099871,-22.5416865583405,-47.168082609987088,-22.541686558340544,350380205_3503802005
-46.7152815852377,-24.1319589489295,-46.715281585237683,-24.131958948929483,353110005_3531100012
-47.167755542826,-22.5514093007387,-47.167755542826029,-22.551409300738740,350380205_3503802004
-46.7036583815007,-24.1276625486097,-46.703658381500702,-24.127662548609653,353110005_3531100011
-47.1561193283982,-22.5695883802658,-47.156119328398219,-22.569588380265802,350380205_3503802007
-47.1580876162315,-22.5575589368233,-47.158087616231477,-22.557558936823252,350380205_3503802006
-47.1682203854328,-22.5752247332638,-47.168220385432818,-22.575224733263781,350380205_3503802001
-47.1700878594441,-22.558186010606,-47.170087859444124,-22.558186010605954,350380205_3503802003
-46.7003182296861,-24.1196349771742,-46.700318229686097,-24.119634977174183,353110005_3531100010
-47.1657707200962,-22.5609399170464,-47.165770720096155,-22.560939917046390,350380205_3503802002
-47.1602280071776,-22.5877617000754,-47.160228007177643,-22.587761700075362,350380205_3503802010
-46.5959967423757,-23.5592436267139,-46.595996742375711,-23.559243626713897,355030853_.
-45.9509972629699,-22.9143931323703,-45.950997262969885,-22.914393132370304,354990415_.
-46.651097917109,-24.1032364159619,-46.651097917108991,-24.103236415961931,353110005_3531100005
-50.3268603177555,-21.677221990919,-50.326860317755539,-21.677221990918962,352770205_.
-46.6416935044005,-23.5453398012598,-46.641693504400507,-23.545339801259800,355030866_.
-46.6407805882551,-24.0977820796185,-46.640780588255126,-24.097782079618455,353110005_3531100004
-46.6748053124562,-24.1167845452042,-46.674805312456243,-24.116784545204190,353110005_3531100007
-46.663896387885,-24.1096230635986,-46.663896387885018,-24.109623063598622,353110005_3531100006
-49.9145510599229,-20.0829979231402,-49.914551059922907,-20.082997923140223,351070805_.
-46.6118732759383,-24.0909519426586,-46.611873275938272,-24.090951942658641,353110005_3531100001
-46.6264418139705,-24.0925735943519,-46.626441813970537,-24.092573594351865,353110005_3531100003
-48.538493342527,-20.720933801433,-48.538493342527005,-20.720933801433024,351200105_.
-46.6251390524687,-24.0971739239001,-46.625139052468725,-24.097173923900058,353110005_3531100002
-48.9739851908107,-22.5859832364486,-48.973985190810644,-22.585983236448619,350745605_.
-48.1494325136456,-23.7907550302034,-48.149432513645586,-23.790755030203417,352230715_.
-46.8161436300621,-22.4338463208365,-46.816143630062129,-22.433846320836455,352260405_3522604028
-46.374959996772,-23.6476484868825,-46.374959996771977,-23.647648486882542,354330308_3543303019
-45.6237541219781,-23.0267081640699,-45.623754121978088,-23.026708164069912,355410210_3554102023
-47.5542096268317,-21.2893000428269,-47.554209626831693,-21.289300042826866,355140505_.
-46.3710370096944,-23.6596664721054,-46.371037009694362,-23.659666472105354,354330308_3543303021
-45.586636544401,-23.0554408669768,-45.586636544400953,-23.055440866976802,355410210_3554102021
-49.7315125289749,-22.0716248824216,-49.731512528974918,-22.071624882421599,350140005_.
-46.6909557598372,-24.1315704101333,-46.690955759837252,-24.131570410133332,353110005_3531100009
-46.6929257830084,-24.1151670363193,-46.692925783008441,-24.115167036319274,353110005_3531100008
-49.7761819974125,-20.4736536903731,-49.776181997412472,-20.473653690373055,351290205_.
-46.3614478571817,-23.6527508929552,-46.361447857181709,-23.652750892955240,354330308_3543303020
-48.0135358989541,-20.444278912363,-48.013535898954096,-20.444278912363028,352130905_.
-46.8094323212106,-22.4354191157221,-46.809432321210579,-22.435419115722059,352260405_3522604018
-46.8104335310784,-22.4306436734866,-46.810433531078445,-22.430643673486642,352260405_3522604017
-45.6060647918039,-23.0449521843181,-45.606064791803917,-23.044952184318092,355410210_3554102026
-46.8017721588424,-22.436977782236,-46.801772158842354,-22.436977782235985,352260405_3522604019
-46.8390745209306,-22.4392524654585,-46.839074520930581,-22.439252465458488,352260405_3522604025
-50.0769846430071,-21.4175043135006,-50.076984643007052,-21.417504313500647,353730505_.
-46.8176932444116,-22.4289642039894,-46.817693244411593,-22.428964203989430,352260405_3522604027
-46.8404577369458,-22.4493841779063,-46.840457736945808,-22.449384177906261,352260405_3522604026
-46.8045927469473,-22.4488482652418,-46.804592746947279,-22.448848265241775,352260405_3522604021
-45.5944690232031,-23.0448095194951,-45.594469023203075,-23.044809519495125,355410210_3554102013
-46.8089356079968,-22.4396391573576,-46.808935607996801,-22.439639157357572,352260405_3522604020
-48.0392302293817,-21.0260706442748,-48.039230229381658,-21.026070644274757,354020005_.
-47.6726581214817,-20.3683648964547,-47.672658121481682,-20.368364896454690,352410510_.
-46.8135448106178,-22.4552540272601,-46.813544810617827,-22.455254027260096,352260405_3522604023
-46.8150893644136,-22.446101649559,-46.815089364413623,-22.446101649559047,352260405_3522604022
-48.1649274411821,-21.5228682142049,-48.164927441182137,-21.522868214204856,353205805_.
-47.571198968962,-23.4387744363495,-47.571198968961987,-23.438774436349487,352100210_.
-49.6597466095914,-22.2132755596129,-49.659746609591359,-22.213275559612853,351670505_.
-46.8230141913513,-22.4469505651016,-46.823014191351255,-22.446950565101627,352260405_3522604007
-46.8335830010944,-22.4320055785407,-46.833583001094389,-22.432005578540686,352260405_3522604006
-46.8279492034444,-22.4461897875717,-46.827949203444390,-22.446189787571743,352260405_3522604009
-46.8152334325325,-22.4401121893123,-46.815233432532501,-22.440112189312341,352260405_3522604008
-45.608766146569,-23.021019532864,-45.608766146569046,-23.021019532863985,355410210_3554102018
-47.8921963087459,-22.9222659335534,-47.892196308745902,-22.922265933553398,352640710_.
-46.8250264498342,-22.4292916041128,-46.825026449834219,-22.429291604112802,352260405_3522604014
-50.5075359203388,-21.931796628786,-50.507535920338810,-21.931796628786024,355500005_.
-46.8312655470462,-22.4228178279973,-46.831265547046165,-22.422817827997321,352260405_3522604013
-46.8136880449894,-22.4295155721903,-46.813688044989398,-22.429515572190265,352260405_3522604016
-46.8196570045952,-22.4201126679577,-46.819657004595228,-22.420112667957721,352260405_3522604015
-51.6895571169137,-22.2662096137839,-51.689557116913733,-22.266209613783925,354120820_.
-46.5139142879361,-23.6669542966853,-46.513914287936061,-23.666954296685308,354780905_3547809500
-46.8305583185505,-22.4410538226017,-46.830558318550530,-22.441053822601678,352260405_3522604010
-46.8396061788575,-22.4273209086321,-46.839606178857515,-22.427320908632090,352260405_3522604012
-46.8425458441546,-22.4354475486262,-46.842545844154635,-22.435447548626243,352260405_3522604011
-48.5486875741293,-22.7413695840547,-48.548687574129296,-22.741369584054720,355010005_.
-47.1365773423662,-23.5304478808247,-47.136577342366245,-23.530447880824710,355060505_.
-46.4085041334666,-23.5556461332302,-46.408504133466614,-23.555646133230223,355030831_.
-48.3846295910343,-22.2480968902947,-48.384629591034347,-22.248096890294715,351410610_.
-48.2908014059795,-24.5870786428984,-48.290801405979515,-24.587078642898355,351480915_.
-47.7100033819815,-20.1955612612124,-47.710003381981473,-20.195561261212426,350820705_.
-50.0609474961191,-22.3498886431547,-50.060947496119120,-22.349888643154738,352900510_.
-46.4115625131975,-23.4844226387932,-46.411562513197516,-23.484422638793209,355030844_.
-49.6645678757467,-22.5252301086154,-49.664567875746741,-22.525230108615418,355550505_.
-46.7094844517657,-23.6831560317685,-46.709484451765682,-23.683156031768483,355030879_.
-47.7373254689654,-21.0768856581247,-47.737325468965409,-21.076885658124652,352510210_.
-44.9185846775671,-22.5617504580726,-44.918584677567146,-22.561750458072552,352660505_.
-50.0015586603838,-21.6605560400573,-50.001558660383822,-21.660556040057330,354160410_.
-48.4893466305778,-22.8745841489727,-48.489346630577820,-22.874584148972698,350750610_3507506096
-50.7949229609271,-21.7859824834468,-50.794922960927096,-21.785982483446762,353600005_.
-48.5051606491112,-22.8881923842932,-48.505160649111168,-22.888192384293166,350750610_3507506095
-48.4992336167284,-22.8982722347676,-48.499233616728397,-22.898272234767553,350750610_3507506092
-48.4920167176422,-22.9060193335913,-48.492016717642194,-22.906019333591324,350750610_3507506091
-51.2939660437258,-22.3963116738642,-51.293966043725788,-22.396311673864243,355290805_.
-49.7187656280589,-21.1671056994329,-49.718765628058897,-21.167105699432874,355535605_.
-48.5038206251153,-22.8927040991454,-48.503820625115281,-22.892704099145373,350750610_3507506094
-48.5015228731112,-22.8950810189846,-48.501522873111242,-22.895081018984634,350750610_3507506093
-50.29850085585,-22.7039909118413,-50.298500855850016,-22.703990911841252,351000515_.
-48.154282586043,-21.1876329588363,-48.154282586042967,-21.187632958836293,350560905_.
-46.5056087365686,-23.4471283744973,-46.505608736568611,-23.447128374497250,351880005_3518800045
-46.5422020479702,-23.4785509843398,-46.542202047970207,-23.478550984339776,351880005_3518800044
-48.4851371607081,-22.8955967265691,-48.485137160708128,-22.895596726569067,350750610_3507506090
-46.5348460920076,-23.4373617034026,-46.534846092007584,-23.437361703402605,351880005_3518800047
-46.5606024715837,-23.450913028542,-46.560602471583714,-23.450913028542011,351880005_3518800046
-46.5497627288148,-23.4562092471612,-46.549762728814798,-23.456209247161155,351880005_3518800041
-46.4609888152643,-23.3675680651028,-46.460988815264258,-23.367568065102770,351880005_3518800040
-49.2865761252976,-21.777791457364,-49.286576125297579,-21.777791457364028,355590105_.
-46.4928280626234,-23.4670355606171,-46.492828062623438,-23.467035560617116,351880005_3518800043
-47.5340534231447,-23.0216771358404,-47.534053423144734,-23.021677135840388,354210705_.
-46.5534980335975,-23.4664678406114,-46.553498033597471,-23.466467840611386,351880005_3518800042
-48.555163389795,-24.0763577133329,-48.555163389795034,-24.076357713332850,351020308_.
-47.549118582409,-22.2779294333552,-47.549118582408965,-22.277929433355208,354390710_.
-48.7187822046943,-22.5149084413393,-48.718782204694307,-22.514908441339287,352800705_.
-46.9874487030727,-22.690215631728,-46.987448703072673,-22.690215631727959,352470905_.
-50.457281177645,-20.1090257939461,-50.457281177644987,-20.109025793946092,355530710_.
-46.466235531387,-23.1611532024418,-46.466235531386992,-23.161153202441813,350710005_.
-48.1963056619575,-23.2473658199537,-48.196305661957510,-23.247365819953675,355465605_.
-48.6459446883392,-20.9073483126232,-48.645944688339213,-20.907348312623196,353150605_.
-48.6860121876308,-23.9545703330676,-48.686012187630773,-23.954570333067604,355385605_.
-48.2925920983592,-23.5321651573406,-48.292592098359201,-23.532165157340593,350220008_.
-51.1806843740528,-21.7962691924014,-51.180684374052838,-21.796269192401404,352890805_.
-50.8866648549345,-20.456475303575,-50.886664854934509,-20.456475303575012,350260605_.
-50.1882785104167,-21.1675974439635,-50.188278510416716,-21.167597443963498,350775305_.
-46.9477909472898,-23.0383862518569,-46.947790947289775,-23.038386251856853,355670105_.
-50.8629508565052,-21.6217694582106,-50.862950856505194,-21.621769458210569,354510005_.
-46.0124919789978,-23.3480143096097,-46.012491978997822,-23.348014309609731,352440210_.
-49.9504465535828,-21.2686748744269,-49.950446553582758,-21.268674874426857,350510405_.
-50.1246196722893,-20.2463999065021,-50.124619672289327,-20.246399906502084,353690105_.
-50.1454321992997,-21.0658860988823,-50.145432199299741,-21.065886098882341,350810805_.
-47.2646546131379,-23.5208506263481,-47.264654613137935,-23.520850626348103,350115205_.
-46.6547227412141,-23.6770145708002,-46.654722741214066,-23.677014570800164,355030822_.
-47.8812252528321,-21.2349578389324,-47.881225252832067,-21.234957838932434,354340205_3543402059
-45.3122625182856,-23.2171910129253,-45.312262518285593,-23.217191012925316,355000105_.
-46.4633826811925,-23.5668192367079,-46.463382681192456,-23.566819236707861,355030857_.
-47.8596565213522,-21.1300571608014,-47.859656521352242,-21.130057160801403,354340205_3543402055
-47.7877425218419,-21.2328517677139,-47.787742521841906,-21.232851767713857,354340205_3543402058
-47.7700161344971,-21.2316185618363,-47.770016134497126,-21.231618561836338,354340205_3543402057
-47.1612856991641,-21.2751650996144,-47.161285699164061,-21.275165099614394,351090605_.
-45.552506699838,-22.9736299748188,-45.552506699837984,-22.973629974818802,355480505_.
-47.7771017599555,-22.5112119707078,-47.777101759955485,-22.511211970707770,351170605_.
-50.2057277570553,-22.434501211349,-50.205727757055278,-22.434501211349001,351470005_.
-47.7095751868915,-22.4313814657305,-47.709575186891513,-22.431381465730531,352110105_.
-47.7415802258725,-21.1755837346097,-47.741580225872546,-21.175583734609660,354340205_3543402049
-47.742813054789,-21.1323705341817,-47.742813054789018,-21.132370534181675,354340205_3543402048
-47.7653002294802,-21.1303906640933,-47.765300229480154,-21.130390664093259,354340205_3543402047
-47.7839981829177,-21.0980686480339,-47.783998182917713,-21.098068648033887,354340205_3543402046
-47.7659522417761,-21.215655098656,-47.765952241776127,-21.215655098656043,354340205_3543402052
-47.7554108363803,-21.2107175444914,-47.755410836380257,-21.210717544491377,354340205_3543402051
-47.8550915877069,-21.2144909137295,-47.855091587706909,-21.214490913729509,354340205_3543402053
-47.7330399660574,-21.1922351503308,-47.733039966057426,-21.192235150330824,354340205_3543402050
-46.8269047286139,-23.1334986892347,-46.826904728613854,-23.133498689234749,352590405_3525904075
-46.842713195414,-23.711198824599,-46.842713195414035,-23.711198824598974,352220805_.
-46.9670903941118,-23.1353886123066,-46.967090394111771,-23.135388612306631,352590405_3525904072
-46.3418265907136,-23.7012376668758,-46.341826590713616,-23.701237666875791,354330310_3543303025
-46.9024440591503,-23.1683976033508,-46.902444059150298,-23.168397603350790,352590405_3525904071
-46.3606564711848,-23.7079160824725,-46.360656471184775,-23.707916082472480,354330310_3543303024
-46.8115455887667,-23.1304605595253,-46.811545588766670,-23.130460559525325,352590405_3525904074
-51.0503691843882,-21.1802808758608,-51.050369184388195,-21.180280875860756,352650605_.
-46.9675502519824,-23.1193334273238,-46.967550251982381,-23.119333427323802,352590405_3525904073
-47.6835568955611,-22.7973549927611,-47.683556895561061,-22.797354992761122,353870905_3538709067
-46.3436174332773,-23.6871060352074,-46.343617433277331,-23.687106035207393,354330310_3543303026
-47.6418639162433,-22.7859614529933,-47.641863916243331,-22.785961452993348,353870905_3538709066
-49.1464548205429,-22.4085681761372,-49.146454820542864,-22.408568176137155,353940005_.
-47.5772880319207,-22.7732420791461,-47.577288031920695,-22.773242079146097,353870905_3538709069
-49.3300109804952,-22.0505728075189,-49.330010980495238,-22.050572807518886,354110910_.
-47.5151173926029,-23.9702434891343,-47.515117392602939,-23.970243489134269,355350005_.
-46.9451580998715,-23.1268778337766,-46.945158099871499,-23.126877833776572,352590405_3525904070
-47.6721606437276,-22.7863245863518,-47.672160643727594,-22.786324586351824,353870905_3538709068
-46.3672699534242,-23.6888150163502,-46.367269953424248,-23.688815016350180,354330310_3543303023
-46.3710977930222,-23.6790667504772,-46.371097793022237,-23.679066750477247,354330310_3543303022
-47.696519045606,-22.6993813109179,-47.696519045606031,-22.699381310917872,353870905_3538709062
-47.6818455988444,-22.7749858910794,-47.681845598844397,-22.774985891079407,353870905_3538709065
-47.8520953672301,-21.2005201685337,-47.852095367230120,-21.200520168533750,354340205_3543402038
-47.842152941422,-21.2048966229505,-47.842152941422007,-21.204896622950550,354340205_3543402037
-47.6783505832245,-22.6976896013565,-47.678350583224450,-22.697689601356508,353870905_3538709061
-47.1426695544045,-22.9779645923578,-47.142669554404485,-22.977964592357758,350950230_.
-47.8574614159722,-21.1884148748206,-47.857461415972161,-21.188414874820584,354340205_3543402039
-47.8431278923638,-21.1935695509082,-47.843127892363846,-21.193569550908197,354340205_3543402034
-47.8309649975177,-21.1957686794585,-47.830964997517682,-21.195768679458489,354340205_3543402033
-47.6909217736466,-23.2918249579808,-47.690921773646565,-23.291824957980818,350700105_.
-47.826971911722,-21.1562666031318,-47.826971911721998,-21.156266603131815,354340205_3543402036
-47.8366861317627,-21.1656402702667,-47.836686131762711,-21.165640270266721,354340205_3543402035
-47.8445749824065,-21.1592227801814,-47.844574982406463,-21.159222780181356,354340205_3543402041
-45.1897263579017,-22.7745635723927,-45.189726357901698,-22.774563572392701,351840405_3518404034
-47.501405552924,-22.9952712946054,-47.501405552923991,-22.995271294605384,351040105_.
-47.8642946432902,-21.176339835758,-47.864294643290158,-21.176339835758032,354340205_3543402040
-45.1979426401441,-22.7813094034414,-45.197942640144085,-22.781309403441359,351840405_3518404033
-47.83159999157,-21.1083883973426,-47.831599991569995,-21.108388397342576,354340205_3543402043
-45.2635754914166,-22.792956571267,-45.263575491416610,-22.792956571266977,351840405_3518404036
-48.0564510515871,-20.7263728892592,-48.056451051587146,-20.726372889259238,353190205_.
-47.8460454101,-21.1432090016764,-47.846045410100047,-21.143209001676436,354340205_3543402042
-45.1839195046609,-22.7789338542364,-45.183919504660913,-22.778933854236438,351840405_3518404035
-48.4542506220539,-22.8956449024637,-48.454250622053877,-22.895644902463715,350750605_.
-47.812821883113,-21.7664886918184,-47.812821883112953,-21.766488691818360,354890615_.
-45.227343965909,-22.7964846440069,-45.227343965909014,-22.796484644006853,351840405_3518404030
-45.2104302041548,-22.7737027008487,-45.210430204154775,-22.773702700848737,351840405_3518404032
-45.2228849090433,-22.7867375397898,-45.222884909043259,-22.786737539789772,351840405_3518404031
-47.2396111789258,-24.2726811017237,-47.239611178925848,-24.272681101723681,353720605_.
-50.7544638998716,-21.3304082488694,-50.754463899871560,-21.330408248869361,354440005_.
-46.3506311470314,-23.6793361413526,-46.350631147031365,-23.679336141352575,354330310_3543303018
-47.629692138904,-22.6823169574754,-47.629692138904034,-22.682316957475379,353870905_3538709056
-47.6307747551565,-22.6689692454398,-47.630774755156459,-22.668969245439801,353870905_3538709055
-48.9752017482114,-21.2570938004049,-48.975201748211411,-21.257093800404871,353810510_.
-47.6585436305703,-22.6889324309533,-47.658543630570293,-22.688932430953347,353870905_3538709052
-47.0613071572702,-23.2622714200155,-47.061307157270235,-23.262271420015470,350840520_.
-47.6541602697061,-22.7021601751351,-47.654160269706111,-22.702160175135113,353870905_3538709051
-47.6593373088162,-22.6715016270111,-47.659337308816234,-22.671501627011079,353870905_3538709054
-47.6612887115059,-22.6863006911422,-47.661288711505904,-22.686300691142229,353870905_3538709053
-47.8102668038186,-21.2154170855742,-47.810266803818621,-21.215417085574181,354340205_3543402027
-47.80035939235,-21.2063433558787,-47.800359392349954,-21.206343355878680,354340205_3543402026
-47.7875074271935,-21.2146737079271,-47.787507427193475,-21.214673707927115,354340205_3543402029
-47.6535027126007,-22.6947130295531,-47.653502712600655,-22.694713029553078,353870905_3538709050
-47.8228636202263,-21.2114693810825,-47.822863620226265,-21.211469381082534,354340205_3543402028
-47.7690346825189,-21.1893743802587,-47.769034682518885,-21.189374380258688,354340205_3543402023
-45.1967432560746,-22.7700547960289,-45.196743256074605,-22.770054796028862,351840405_3518404038
-47.7674022485019,-21.1780307293405,-47.767402248501874,-21.178030729340453,354340205_3543402022
-45.2519161354129,-22.7826504896504,-45.251916135412870,-22.782650489650440,351840405_3518404037
-47.8040613436038,-21.1971683864675,-47.804061343603827,-21.197168386467482,354340205_3543402025
-47.8165007886619,-21.1914066547302,-47.816500788661941,-21.191406654730184,354340205_3543402024
-48.0211329608967,-24.7197343207378,-48.021132960896736,-24.719734320737842,352460005_.
-47.80007307661,-21.2165791671743,-47.800073076610026,-21.216579167174345,354340205_3543402030
-45.1832826846064,-22.7936194312808,-45.183282684606361,-22.793619431280764,351840405_3518404023
-48.7753680067878,-21.0204365396367,-48.775368006787765,-21.020436539636716,353570505_.
-45.1858450775256,-22.7864459354847,-45.185845077525627,-22.786445935484718,351840405_3518404022
-47.8241708650373,-21.1712234241166,-47.824170865037331,-21.171223424116562,354340205_3543402032
-45.1647407539953,-22.778508514014,-45.164740753995261,-22.778508514014010,351840405_3518404025
-47.8292858132277,-21.1840370548581,-47.829285813227663,-21.184037054858056,354340205_3543402031
-46.4402855844901,-22.7830562436953,-46.440285584490134,-22.783056243695277,353680205_.
-45.1791456744971,-22.7859745322035,-45.179145674497150,-22.785974532203483,351840405_3518404024
-46.7128659463478,-23.1126279108821,-46.712865946347755,-23.112627910882097,352520105_.
-45.1979422955701,-22.7932960773063,-45.197942295570066,-22.793296077306252,351840405_3518404021
-45.2089060249107,-22.7916303128265,-45.208906024910661,-22.791630312826541,351840405_3518404020
-49.2561503865867,-23.0473165455663,-49.256150386586725,-23.047316545566257,352860110_.
-47.6678630901393,-22.6948812000905,-47.667863090139299,-22.694881200090467,353870905_3538709049
-45.2344166086523,-22.8482497451562,-45.234416608652261,-22.848249745156242,350250705_.
-47.6586696454968,-22.708897229238,-47.658669645496801,-22.708897229238023,353870905_3538709048
-46.6826219567474,-23.6012842776445,-46.682621956747376,-23.601284277644535,355030835_.
-47.6680018295172,-22.7158209761276,-47.668001829517245,-22.715820976127610,353870905_3538709045
-47.6844188365103,-22.7122305178361,-47.684418836510325,-22.712230517836105,353870905_3538709044
-47.6644656269427,-22.7034562956281,-47.664465626942722,-22.703456295628108,353870905_3538709047
-47.6671114916438,-22.7095870228506,-47.667111491643816,-22.709587022850631,353870905_3538709046
-47.6870735387428,-22.7475804831551,-47.687073538742837,-22.747580483155076,353870905_3538709041
-47.7831675514895,-21.162781825143,-47.783167551489512,-21.162781825142993,354340205_3543402019
-47.6721441039252,-22.7444195036342,-47.672144103925234,-22.744419503634223,353870905_3538709040
-47.7820426267176,-23.3224695872792,-47.782042626717647,-23.322469587279180,355400305_3554003098
-47.680796242921,-22.7214236552169,-47.680796242921019,-22.721423655216885,353870905_3538709043
-51.4371618465521,-21.5075552982587,-51.437161846552080,-21.507555298258708,352600105_.
-47.8647421763397,-23.3568654138867,-47.864742176339718,-23.356865413886677,355400305_3554003097
-47.6767332116593,-22.7307762036778,-47.676733211659261,-22.730776203677834,353870905_3538709042
-47.8013746863964,-21.1876478759598,-47.801374686396365,-21.187647875959819,354340205_3543402016
-47.7655050454904,-21.1569875352443,-47.765505045490443,-21.156987535244330,354340205_3543402015
-47.7850027554454,-21.1939524298673,-47.785002755445412,-21.193952429867331,354340205_3543402018
-47.8544472794424,-23.3585686691733,-47.854447279442439,-23.358568669173337,355400305_3554003094
-47.7911313535168,-21.1807458453282,-47.791131353516782,-21.180745845328161,354340205_3543402017
-47.8580216989651,-23.3469712398514,-47.858021698965061,-23.346971239851428,355400305_3554003093
-47.7823046295206,-21.1224844487842,-47.782304629520624,-21.122484448784213,354340205_3543402012
